"base_value_zinbh","b_value_zinbh","w_value_zinbh","b_zinbh","w_zinbh","r_zinbh","m_zinbh","dist_w_zinbh","bic_zinbh"
2.61417120537704,1,0.259043162491644,1,1,0.134765489727228,0.0981136454711624,2.61417120537704,44.8544772549822
2.9427505996064,1,0.314059869231236,1,1,0.209124491164205,0.14784385810535,2.9427505996064,78.4383728539708
2.21664107347408,1,0.279170261624634,1,1,0.185272055917093,0.146823121044826,2.21664107347408,81.3469232772903
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
1.79157681290417,1,0.306773764397277,1,1,0.137589049420238,0.13065121532661,1.79157681290417,45.4345787773333
NA,NA,NA,NA,NA,NA,NA,0,NA
2.26777111741893,1,0.329115977963294,1,1,0.248520742223453,0.177335619427735,2.26777111741893,77.7236873320972
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
